892,2009
1738,2612
1155,76
1395,1566
2578,3371
1711,112
2271,213
361,1678
3337,2471
1971,2540
2988,1702
2506,201
2552,2731
2486,2839
483,401
263,388
3021,1290
2632,2280
1953,680
2398,151
1246,1908
383,3012
1877,1142
1415,755
1364,665
3253,622
780,2853
1183,475
2980,614
2703,3066
1867,501
1244,1764
2234,1324
929,1613
2274,1895
1379,1725
1196,3146
472,1360
1335,2907
2089,1544
1931,1290
1177,228
867,1217
1011,963
2785,1498
2151,3530
979,1834
3133,2948
452,1087
2768,2749
1067,1196
1419,2860
359,868
2654,645
230,2716
1225,1495
2918,1046
3239,2175
1664,2522
2018,192
3466,517
2522,3532
1918,2215
3312,2081
1273,1784
3368,2911
1809,680
3176,1172
1950,1259
2030,2754
1327,1100
732,401
467,748
649,2212
199,2189
2345,1681
685,583
2950,1015
247,191
1797,2265
834,1719
808,2491
667,1391
2284,1735
2824,364
2321,991
2169,3512
1011,2865
3369,920
241,2191
1685,2416
452,2020
2923,2044
2038,702
2739,2821
1284,985
2083,2025
62,1059
1010,2357
3085,1500
2732,2692
3162,644
2198,3226
1795,3158
3369,3061
2182,305
3029,1531
1776,3312
941,1041
1315,1620
486,2742
2910,727
1146,439
3172,324
1381,503
1135,3564
2369,1006
1623,2935
104,2515
2497,3388
1063,945
1661,1530
3184,2877
1313,1131
3492,3475
457,3373
3398,1996
395,3384
1385,3380
110,2798
2423,1112
429,112
1910,3511
3096,831
3147,1484
56,2491
105,2175
2613,1398
1693,2443
1101,2343
1856,3479
210,1951
214,512
1488,2014
441,2417
1757,822
2949,1217
3181,1130
3447,3260
1050,1585
165,1482
2653,2167
1490,2286
2977,2984
1104,539
3528,1672
2722,3114
643,2431
1591,2328
1216,2611
214,699
838,1623
1415,2873
3401,431
3424,3170
171,3357
2915,1358
203,1483
1052,3250
98,3450
1898,376
2601,2370
2732,1078
1845,2702
3531,62
1112,1610
3243,3062
3315,878
3000,2844
2257,3062
2182,3084
3104,1517
1789,903
1243,2558
2518,1055
2807,1328
3368,776
1041,697
528,141
3293,2774
958,1233
558,2943
366,1343
1210,1480
75,3168
695,2606
1006,1201
3462,1397
3541,2528
3500,1728
1811,1852
146,2555
2886,2723
2463,729
1425,1596
2219,856
3162,2314
40,2346
983,2083
543,1663
2915,2936
1096,2164
903,3373
126,144
908,1005
689,2468
2162,3256
930,16
2411,1380
2282,2513
135,359
1976,3237
944,2501
2655,76
1822,3384
740,3205
724,3354
3091,3175
1406,2630
329,3329
2296,700
2349,742
691,2814
1232,3480
318,1910
2738,513
2850,241
3259,2897
1964,245
738,1511
2640,1100
1344,2984
2025,1098
167,2344
1762,2856
2725,2070
2408,3472
2278,2171
348,546
1171,3358
204,1215
2762,1892
542,1685
647,1017
25,343
3572,538
613,629
1284,1837
1806,3214
3015,3456
342,2279
1407,2930
3171,834
532,2587
2908,3425
3406,2434
1787,2917
1246,1490
1425,3382
370,253
2784,3100
1339,2543
144,815
2556,745
1557,901
2500,2687
3425,1888
2110,1737
597,932
3185,3393
1484,2374
2514,1754
3255,3523
1670,1623
3315,3501
3199,3523
2397,3536
