892,2009
1738,2612
1155,76
893,2481
2578,3371
1711,112
2271,213
361,1678
3337,2471
589,262
141,3301
2506,201
1777,1211
3066,2363
2552,2731
1734,2614
2486,2839
474,3515
263,388
3021,1290
1953,680
2398,151
1246,1908
1427,170
383,3012
1877,1142
351,2320
1415,755
1364,665
1454,2778
3253,622
780,2853
1183,475
2980,614
2703,3066
1867,501
1244,1764
2234,1324
2274,1895
1379,1725
1196,3146
472,1360
1335,2907
2197,2697
2108,2651
1177,228
1231,2221
867,1217
1011,963
2682,2591
2785,1498
2151,3530
452,1087
1067,1196
1419,2860
2654,645
1951,945
230,2716
3282,813
1225,1495
2918,1046
3239,2175
1918,2215
1273,1784
1809,680
1,1447
3176,1172
1950,1259
809,1185
1327,1100
402,3234
467,748
649,2212
199,2189
2345,1681
685,583
247,191
1797,2265
834,1719
808,2491
667,1391
2470,128
773,482
2284,1735
2824,364
2329,1864
1011,2865
241,2191
1660,1523
2860,2089
107,3342
452,2020
2739,2821
1284,985
172,684
62,1059
1010,2357
3085,1500
2732,2692
3162,644
12,2499
2198,3226
1795,3158
2182,305
3029,1531
1879,1947
431,2095
941,1041
822,1125
1315,1620
486,2742
1146,439
3172,324
1381,503
1951,1256
1135,3564
2369,1006
1623,2935
104,2515
2497,3388
828,215
1063,945
1661,1530
1313,1131
395,3384
1385,3380
110,2798
2423,1112
429,112
3096,831
3147,1484
56,2491
105,2175
2613,1398
1693,2443
1856,3479
210,1951
185,1010
2686,340
3157,2410
1488,2014
441,2417
1757,822
2949,1217
2419,3288
112,1182
3447,3260
165,1482
2653,2167
1490,2286
1104,539
3528,1672
643,2431
1591,2328
214,699
838,1623
1415,2873
3401,431
2231,2882
171,3357
2915,1358
381,1701
1898,376
2732,1078
1845,2702
3531,62
1112,1610
3315,878
215,2412
3000,2844
2257,3062
2182,3084
1789,903
1243,2558
2518,1055
2807,1328
1041,697
528,141
3293,2774
958,1233
366,1343
1210,1480
75,3168
695,2606
1006,1201
3462,1397
3541,2528
1811,1852
2886,2723
903,2086
2463,729
1425,1596
1633,273
2628,433
272,3496
3162,2314
40,2346
983,2083
2915,2936
1096,2164
41,608
903,3373
126,144
908,1005
689,2468
2162,3256
930,16
2411,1380
2282,2513
1976,3237
944,2501
2655,76
1822,3384
740,3205
724,3354
2234,1159
262,190
3091,3175
1406,2630
329,3329
2296,700
691,2814
318,1910
2738,513
1513,1386
2850,241
1964,245
738,1511
2640,1100
2354,97
167,2344
2725,2070
2408,3472
2278,2171
348,546
1171,3358
768,879
2762,1892
647,1017
25,343
3376,1019
613,629
1284,1837
1806,3214
342,2279
1407,2930
3171,834
532,2587
1391,2163
1032,2179
3406,2434
1246,1490
370,253
2784,3100
1339,2543
2206,2792
144,815
269,2631
1034,212
1557,901
115,1065
2500,2687
597,932
492,2716
1484,2374
2514,1754
1670,1623
3315,3501
807,1254
3190,2217
2397,3536
1127,1003
