1395,1566
1971,2540
2988,1702
1568,2154
483,401
2632,2280
929,1613
694,1941
2089,1544
1931,1290
2471,982
979,1834
3133,2948
2768,2749
359,868
1664,2522
2018,192
3466,517
2522,3532
3312,2081
3368,2911
2030,2754
732,401
2611,2012
2950,1015
2321,991
2169,3512
3369,920
1685,2416
2923,2044
2038,702
3458,2138
2083,2025
3369,3061
1776,3312
2910,727
1442,1005
3184,2877
3492,3475
457,3373
3398,1996
1910,3511
3120,355
1101,2343
214,512
3181,1130
1050,1585
2977,2984
2722,3114
1216,2611
3424,3170
203,1483
1052,3250
98,3450
2601,2370
3243,3062
3104,1517
3368,776
558,2943
3500,1728
146,2555
2219,856
543,1663
982,568
135,359
163,145
2349,742
1232,3480
3259,2897
1344,2984
2025,1098
1762,2856
204,1215
542,1685
3572,538
3015,3456
2908,3425
1787,2917
1425,3382
2556,745
3425,1888
2110,1737
3185,3393
3255,3523
3199,3523
