997,2246
1943,2919
1291,85
998,2773
1560,1750
2881,3767
1912,125
2538,238
403,1875
3730,2762
659,293
158,3689
2203,2839
3340,1902
2801,224
1986,1353
3427,2641
1752,2407
2852,3053
1938,2922
2779,3173
530,3929
294,434
3377,1442
2942,2549
2183,760
2680,169
1393,2133
1595,190
428,3366
2098,1277
392,2593
1581,844
1524,743
1625,3104
3636,695
872,3188
1322,530
3331,687
3021,3427
2087,559
1391,1972
2496,1480
1039,1803
2542,2118
1542,1928
776,2169
1337,3516
527,1520
1492,3249
2335,1726
2456,3014
2158,1442
2356,2963
2762,1098
1315,254
1376,2482
970,1361
3113,1674
2404,3945
1094,2050
3502,3295
505,1215
1585,3197
401,970
2967,721
2180,1056
257,3036
3668,909
1369,1671
3262,1169
3620,2431
1859,2818
2255,214
3873,578
2819,3948
2144,2476
3701,2326
1423,1994
3764,3253
2021,760
1,1617
3549,1310
2179,1407
904,1324
2269,3078
1483,1229
450,3614
818,448
522,836
2918,2248
725,2473
222,2447
2620,1878
3297,1134
2008,2532
932,1921
903,2784
745,1555
2761,143
864,539
2553,1939
3156,407
2594,1107
2425,3925
2603,2083
1130,3202
3765,1028
270,2448
1884,2701
1855,1702
3197,2335
119,3735
506,2257
3267,2285
2277,785
3864,2390
3061,3153
1436,1101
193,765
2328,2263
69,1184
1129,2634
3448,1677
3534,719
14,2794
2456,3605
2006,3530
3766,3421
2439,340
3386,1712
1984,3701
482,2341
1051,1163
919,1257
1470,1810
543,3065
3252,813
1281,491
3545,362
1544,562
2181,1404
1269,3983
2648,1125
1814,3281
116,2811
2791,3787
925,240
1188,1056
1611,1123
3559,3215
1467,1264
511,3770
3798,2231
442,3782
1548,3778
123,3127
2708,1243
480,125
2135,3924
3460,929
3517,1658
63,2785
117,2431
2920,1562
1892,2730
3487,397
1231,2619
2075,3889
235,2180
239,572
207,1129
3002,381
3528,2693
1663,2251
493,2701
1964,919
3296,1360
3555,1262
2704,3675
126,1321
3852,3644
1173,1772
185,1656
2966,2422
1665,2555
1234,603
3943,1869
3042,3480
719,2717
1779,2602
1359,2918
239,781
936,1814
1581,3211
3801,482
2494,3221
3827,3543
192,3752
3258,1518
227,1657
1176,3632
110,3856
426,1901
2121,420
2907,2649
3053,1205
2062,3020
3947,70
1243,1799
3625,3422
3705,982
240,2696
3353,3179
2523,3423
2439,3447
3470,1696
2000,1009
1389,2859
2814,1180
3137,1485
3765,867
1163,779
590,158
3681,3101
1071,1378
624,3289
409,1501
1352,1655
84,3541
777,2913
1124,1343
3870,1562
3958,2825
3911,1931
163,2856
3225,3044
1009,2331
2753,815
1593,1784
2480,956
1825,305
2938,484
304,3908
3534,2586
45,2622
1099,2328
606,1859
1225,2418
46,680
1098,635
1009,3770
770,2758
2417,3639
1040,18
2694,1542
2550,2808
151,402
2208,3618
1056,2795
2968,84
2036,3782
827,3583
809,3748
2497,1296
1571,2940
368,3720
2566,783
2625,830
772,3145
1377,3889
355,2135
3061,574
3186,270
3642,3238
2195,274
825,1688
2950,1230
1502,3335
2263,1228
2631,109
186,2620
1970,3192
3046,2314
2691,3881
2546,2427
389,611
1309,3753
228,1358
858,983
3087,2114
606,1883
723,1137
28,384
3992,601
3773,1139
1435,2053
2018,3592
3369,3863
382,2547
1573,3275
3544,932
594,2891
1555,2417
1154,2435
3250,3828
3806,2720
1998,3260
1393,1666
1593,3779
3111,3464
1496,2843
2466,3120
161,911
301,2941
2856,833
1155,237
1740,1007
129,1190
2794,3003
3828,2110
2358,1941
667,1042
550,3035
3560,3792
1658,2653
2809,1961
3638,3937
3705,3913
3575,3937
902,1401
3566,2477
2679,3953
1259,1122
400,1239
2440,696
3965,2329
417,531
1001,1410
2885,3828
1612,3932
3722,1226
2456,2711
681,1076
3373,3837
1131,776
3940,3673
174,429
2833,2506
334,1076
2157,442
2134,3376
3108,2721
2505,3079
192,2830
3646,782
3024,3352
1003,2593
321,3178
2471,2626
3851,2646
3727,1325
3332,3078
620,2159
1045,645
2996,2049
2318,3864
2020,3995
2367,1363
1949,2300
3026,1875
1525,3960
435,392
2147,383
3152,1259
1763,1109
