893,2481
589,262
141,3301
1777,1211
3066,2363
1568,2154
1734,2614
474,3515
1427,170
351,2320
1454,2778
694,1941
2197,2697
2108,2651
2471,982
1231,2221
2682,2591
1951,945
3282,813
1,1447
809,1185
402,3234
2611,2012
2470,128
773,482
2329,1864
1660,1523
2860,2089
107,3342
3458,2138
172,684
12,2499
1879,1947
431,2095
822,1125
1951,1256
828,215
1442,1005
3120,355
185,1010
2686,340
3157,2410
2419,3288
112,1182
2231,2882
381,1701
215,2412
903,2086
1633,273
2628,433
272,3496
41,608
982,568
163,145
2234,1159
262,190
1513,1386
2354,97
768,879
3376,1019
1391,2163
1032,2179
2206,2792
269,2631
1034,212
115,1065
492,2716
807,1254
3190,2217
1127,1003
