140.562,55.6838,-0.234571,-0.699648,3.19983,19.1104,7.97553,74.2422,0
102.508,58.8824,0.465318,-0.515088,1.67726,14.8601,10.5765,127.394,0
103.016,39.3416,0.323328,1.05116,3.12124,21.7447,7.73582,63.1719,0
136.75,57.1784,-0.0684146,-0.636238,3.64298,20.9593,6.8965,53.5937,0
88.7266,40.6722,0.600866,1.12349,1.17893,11.4687,14.2696,252.567,0
93.5703,46.6981,0.531905,0.416721,1.63629,14.5451,10.6217,131.394,0
119.484,48.7651,0.0314602,-0.112168,0.999164,9.27961,19.2062,479.757,0
130.383,39.8441,-0.158323,0.38954,1.22074,14.3789,13.5395,198.236,0
107.25,52.6271,0.452688,0.170347,2.33194,14.4869,9.001,107.973,0
107.258,39.4965,0.465882,1.16288,4.07943,24.9804,7.39708,57.7847,0
142.078,45.2881,-0.320328,0.283953,5.37625,29.0099,6.07627,37.8314,0
133.258,44.0582,-0.0810599,0.115362,1.63211,12.0078,11.9721,195.543,0
134.961,49.5543,-0.135304,-0.0804696,10.6965,41.342,3.89393,14.1312,0
117.945,45.5066,0.325438,0.661459,2.83612,23.1183,8.94321,82.4756,0
138.18,51.5245,-0.0318523,0.0467972,6.33027,31.5763,5.15594,26.1433,0
114.367,51.9457,-0.0944989,-0.287984,2.73829,17.1919,9.05061,96.6119,0
109.641,49.0177,0.137636,-0.2567,1.50836,12.0729,13.3679,223.438,0
100.852,51.7435,0.393837,-0.0112407,2.84114,21.6358,8.30224,71.5844,0
136.094,51.691,-0.0459089,-0.271816,9.34281,38.0964,4.34544,18.6736,0
99.3672,41.5722,1.5472,4.15411,27.5552,61.719,2.20881,3.66268,1
100.891,51.8904,0.627487,-0.0264978,3.88378,23.0453,6.95317,52.2794,0
105.445,41.14,0.142654,0.32042,3.55184,20.755,7.73955,68.5198,0
95.8672,42.0599,0.326387,0.803502,1.83278,12.249,11.2493,177.231,0
117.367,53.9086,0.257953,-0.405049,6.01839,24.7661,4.80778,25.5226,0
106.648,56.3672,0.378355,-0.266372,2.43645,18.4054,9.37866,96.8602,0
112.719,50.3013,0.279391,-0.129011,8.28177,37.81,4.69183,21.2762,0
130.852,52.4329,0.142597,0.0188854,2.64632,15.6544,9.46416,115.673,0
119.438,52.8748,-0.00254927,-0.46036,2.36538,16.498,9.00835,94.7557,0
123.211,51.078,0.179377,-0.177285,2.10702,16.9218,10.0803,112.559,0
102.617,49.6924,0.230439,0.193325,1.48913,16.0044,12.6465,171.833,0
110.109,41.3182,0.0948604,0.683113,1.01003,13.0263,14.6665,231.204,0
99.9141,43.9195,0.475729,0.781486,0.619565,9.44098,20.1066,475.68,0
128.344,52.1721,-0.0492804,-0.208257,2.17391,12.9939,9.96576,141.51,0
142.055,53.8732,-0.470773,-0.125946,4.42308,27.0835,6.68166,45.944,0
121.133,47.6326,0.17736,0.0249181,2.15134,20.5524,9.92047,99.7471,0
102.328,48.9804,0.315729,-0.202183,1.89883,13.839,11.6199,172.13,0
147.836,53.6226,-0.13108,-0.288851,2.69231,17.0809,8.84918,92.2017,0
108.039,34.9102,0.321157,1.82163,3.89967,23.7221,7.50621,60.8869,0
107.875,37.3307,0.496005,1.48182,1.17391,12.0169,14.5343,252.695,0
118.844,45.9319,-0.109243,0.137684,2.33278,14.716,9.63418,118.67,0
138.461,48.9172,-0.0395919,-0.176243,2.44314,18.3133,8.67289,83.0692,0
116.203,47.3459,0.211947,-0.0221777,3.60619,18.945,7.03564,59.2312,0
120.555,45.5499,0.282924,0.419909,1.3587,13.079,13.3121,212.597,1
121.883,53.0427,0.200521,-0.282219,2.11622,16.5809,8.9476,91.0118,0
125.211,51.1752,0.139851,-0.385737,1.14799,12.414,14.0688,228.132,0
107.906,48.0841,0.460847,0.29651,1.99331,13.8411,9.9694,128.745,0
106.281,43.0218,0.408868,1.03201,1.61037,17.2512,12.1102,152.015,0
106.336,45.05,0.418645,0.603996,1.20067,12.3886,13.3065,209.412,0
125.734,52.6577,0.0265167,-0.429633,4.85033,29.9362,6.36184,40.255,0
113.547,49.5003,0.130001,-0.202839,2.40719,14.4221,9.31034,113.687,0
134.039,51.8005,-0.195845,-0.396816,1.10786,13.2386,13.7758,208.42,0
105.117,45.092,0.464848,0.878058,4.28344,23.9673,6.56254,46.6673,0
95.3281,44.6679,0.386495,0.755115,2.69482,17.9986,9.09418,97.8024,0
119.336,47.507,0.220317,0.645718,0.792642,9.54091,18.7665,441.513,0
136.188,51.9529,-0.0704318,-0.48222,0.849498,9.67753,18.7366,431.39,0
112.859,55.1063,0.174766,-0.404019,3.03261,19.6943,7.26625,58.0378,0
108.625,52.7461,0.453556,0.0697315,2.30435,16.1837,9.78044,114.999,0
113.953,49.2214,0.234723,0.289792,1.0811,13.4821,14.2561,216.836,0
141.969,50.4709,0.244974,-0.342665,2.82358,16.2382,8.20774,85.5326,0
136.5,49.9328,0.0446233,-0.374311,1.55518,12.8135,13.3143,214.813,0
83.6797,36.3793,0.572532,2.66461,4.04097,23.1691,7.00668,53.514,0
27.7656,28.666,5.77009,37.419,73.1129,62.0702,1.26821,1.08292,1
135.859,51.9373,0.0657688,-0.366114,20.7742,52.7726,2.73091,6.60744,0
112.094,48.8116,0.418565,0.350156,2.20401,17.3787,9.52055,100.788,0
126.867,53.1293,0.136339,-0.588709,1.14967,13.9651,13.2305,186.269,0
117.539,47.733,0.173139,-0.150654,1.0602,14.2893,14.1764,208.278,0
143.086,49.922,-0.157561,-0.153333,3.56355,21.2881,7.33712,59.1684,0
101.297,39.434,0.390054,1.55197,4.92559,26.3224,6.08605,39.1162,0
119.898,53.8255,0.143378,-0.528428,4.04181,24.5791,6.58129,44.8995,0
123.125,50.3312,-0.0870914,0.0879324,1.28094,10.6886,14.6367,288.669,0
102.047,48.7905,0.452226,0.272448,2.37542,13.9284,9.1275,116.023,0
119.445,53.1431,0.0128303,-0.378956,2.93227,17.9298,8.28989,81.3465,0
128.516,54.9459,-0.0125528,-0.658279,2.8913,17.7529,8.91375,94.0821,0
128.156,46.8969,-0.179233,-0.00581992,4.19398,22.2582,6.45176,46.4866,0
115.617,40.2904,0.110702,0.513224,11.6396,39.9566,3.64029,12.6846,0
136.742,44.3912,-0.221925,0.908085,2.10535,14.4984,10.1316,128.395,0
135.266,48.1439,0.0159209,-0.158772,8.5393,31.1349,4.08279,17.2727,0
113.961,52.2474,0.127977,-0.457499,4.40719,26.2978,6.70956,47.4057,0
107.797,45.6803,0.65528,0.954879,1.70903,15.1908,11.5203,150.305,0
124.5,57.3536,-0.014849,-0.550964,4.78344,27.5016,6.09045,37.8181,0
119.297,46.4542,0.202629,0.128371,3.74833,18.851,6.41468,50.8506,0
148.383,51.2008,-0.113196,-0.502236,1.40803,12.0879,12.5121,201.128,0
109.492,53.2902,0.252846,-0.319023,4.13294,25.8921,6.74154,46.8308,0
112.125,46.3084,0.721646,0.612454,1.17308,11.0492,14.6307,273.251,0
128.773,45.8067,0.0861692,-0.0317648,2.66722,15.933,8.75667,95.3673,0
140.266,48.9372,0.0325296,0.119065,2.31522,19.8732,9.6726,98.897,0
87.5156,51.7634,1.07059,0.74284,15.6781,50.9059,3.14119,8.44005,0
132.141,42.0958,0.143192,0.87673,1.86371,13.266,10.258,140.041,0
104.078,45.2408,0.53204,0.743853,1.43645,15.4148,11.8991,150.987,0
122.602,53.797,-0.0519648,-0.379729,2.63629,15.171,9.51929,117.742,0
114.281,41.254,0.411821,0.616996,2.41221,20.4279,9.19839,88.3706,0
112.438,38.2957,0.501943,1.07484,2.81271,18.1369,7.85997,71.2994,0
23.625,29.9487,5.68804,35.9872,146.569,82.3946,-0.274902,-1.12185,1
94.5859,35.7798,1.18731,3.68747,6.07107,29.7604,5.31877,28.698,1
137.242,46.4547,0.0452571,-0.438858,59.4958,77.7554,0.719748,-1.18316,0
123.531,53.3488,0.0720776,-0.071601,0.781773,10.5708,17.1183,339.661,0
70.0234,35.2807,1.15766,4.54669,3.00334,19.5754,7.95444,71.9602,0
129.375,44.5684,0.0497795,0.50633,3.60452,21.133,7.18138,56.8566,0
97.1406,47.7709,0.625218,0.740796,4.19314,26.4653,6.92705,49.6285,0
101.969,46.3163,0.439814,0.294261,1.74833,16.4866,10.8104,127.733,0
123.469,45.4751,0.345781,0.647415,32.9197,65.0942,1.60554,0.871364,1
103.523,45.7257,0.336533,0.520558,11.2893,39.1165,3.50914,11.504,0
107.93,50.582,0.320399,0.277613,2.02258,19.8066,10.4723,113.012,0
113.68,42.7942,0.0359932,0.330677,2.7291,17.7246,7.60831,67.1101,0
96.6797,41.3995,0.586678,0.820225,2.04431,17.277,9.4506,97.2676,0
130.109,49.4051,0.0806144,-0.1718,1.70401,11.8849,11.9847,198.785,0
118.82,45.0977,0.226521,0.321414,3.31773,18.9912,7.31881,63.1388,0
